data,competitor,name,group,weight,price,price_old,discount,insert,metal,lock_type_or_weaving_type,article
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,3.9 г,135000,299990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (18 шт, 0.293 карат)",Белое золото 585 пробы,Английский,1022032-3
04-06-2024,Sokolov,Серьги из комбинированного золота с бриллиантами,earrings,3.74 г,108000,239990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (40 шт, 0.218 карат)",Комбинированное золото 585 пробы,,1022053
04-06-2024,Sokolov,Серьги из золота с бриллиантами,earrings,2.33 г,144000,319990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (2 шт, 0.313 карат)",Красное золото 585 пробы,Английский,1022088
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,2.28 г,115500,384990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (2 шт, 0.313 карат)",Белое золото 585 пробы,Английский,1022088-3
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,1.88 г,87750,194990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (12 шт, 0.176 карат) и еще 1",Белое золото 585 пробы,Пусет,1022112-3
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,2.73 г,56250,124990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (12 шт, 0.049 карат) и еще 1",Белое золото 585 пробы,Английский,1022118-3
04-06-2024,Sokolov,Серьги из золота с бриллиантами,earrings,4.72 г,108000,239990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (60 шт, 0.228 карат)",Красное золото 585 пробы,,1022134
04-06-2024,Sokolov,Серьги из белого золота с бриллиантами,earrings,7.21 г,168750,374990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (134 шт, 0.506 карат)",Белое золото 585 пробы,,1022160-3
04-06-2024,Sokolov,Серьги из комбинированного золота с бриллиантами,earrings,2.96 г,94500,209990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (24 шт, 0.195 карат) и еще 1",Комбинированное золото 585 пробы,Английский,1022167
04-06-2024,Sokolov,Серьги из золота с бриллиантами,earrings,3.92 г,110250,244990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Бриллиант (природный) (34 шт, 0.147 карат) и еще 1",Красное золото 585 пробы,Английский,1022173
04-06-2024,Sokolov,Серьги из золота с бриллиантами,earrings,4.28 г,128250,284990,Второе украшение с бриллиантами БЕСПЛАТНО! 1 ＝ 2,"Коньячный бриллиант (26 шт, 0.222 карат) и еще 2",Красное золото 585 пробы,Английский,1022180
